Wanted: hot water blaster
Wanted - gun!!
BARTERCARD WANTED- Extendable barrier 
Bartercard wanted -Battery powered line trimmer and leaf blower
Bartercard Wanted: Vans on part trade - Member in Tauranga
Wanted - Copywriting and Editing Services 
Bartercard Wanted: Chicken Coop - Member in Tauranga
Wanted - SEO Optimisation on BC
Wanted- Fire Extinguisher
Wanted: Stove/Oven
wanted - E Bikes 
"Bartercard wanted classic cars, trucks and unfinished projects "
Bartercard - Wanted Gym Equipment
Wanted: Paper Towel Dispensers
Bartercard wanted - USB C type hub 
Bartercard wanted -basic wall oven
"Wanted - hand sanitiser and face masks, disposable gloves"
Wanted: White letters
Wanted Jet Boat or Land Cruiser
"Wanted - ""Church"" candles "
wanted: microwave
RE: Wanted: Cartridges
Wanted: Cartridges
Bartercard wanted Filters for camera
Wanted: Garden Shed
Bartercard Wanted: Boat
Wanted- Signage 
RE: Bartercard wanted Holden Calais
FW: Bartercard wanted Holden Calais
Bartercard wanted Holden Calais
RE: Wanted - 250 ml pump bottles for essential service
Wanted - 250 ml pump bottles for essential service
Wanted: An Apple
Wanted Outdoor furniture
Wanted - bulk Cable Ties
Wanted: Toilets x 2
Bartercard Wanted: Deep Freezer
Wanted Lockers
Wanted - Kayak or Paddleboard
Wanted: Bottled Water
Wanted: Generator
Bartercard Wanted: planter with trellis
Wanted: Microwave 40lt +
Bartercard Wanted: Stainless Steel Table for a commercial kitchen
Wanted fancy menu folders full trade
WANTED: Charity collection boxes
Bartercard WANTED: Pop up Tent
Wanted - Bulk Pocket Tissues and Hand Sanitizers 
WANTED - 3-5ton Digger 
Bartercard Wanted - Moped/Scooter
Wanted - Bulk Easter Eggs 
Wanted - Eco car before EOFY
Bartercard Wanted - First Aid Courses in New Plymouth
Wanted - boardroom chairs and work station in AKL location
Wanted - 4 tear drop flags 
Bartercard Wanted: Bore Drilling 
Bartercard Wanted - Car  jack
Bartercard Wanted Pillowcases 100 white ones 
Wanted - Horse Float
Bartercard Wanted: Subscription to The Shed Magazine
Wanted: Furniture Trailer
Bartercard Wanted : E Bike 
wanted for Taranaki-projector and ceiling mount
Wanted - Lei's
Bartercard Wanted Pull Up Banners
Wanted: Single Wine boxes
WANTED:  ROLL LABELS
Bartercard wanted -  Freestanding cooker x 7
Bartercard wanted - Containers
Wanted: 8 printed Table cloths
Wanted 
Wanted : Business card cases 
Re: Bartercard Wanted: Crockery and Cutlery
Bartercard Wanted: Crockery and Cutlery
Wanted: approx 25 gift baskets
Wanted: Tools for Flooring
Wanted: large 8 drawer chest of drawers and large desk
Bartercard Wanted: Coffee Machine
Bartercard Wanted - Tractor bucket
Bartercard Wanted - Tractor bucket
Bartercard Wanted: Pavers
Wanted - Office furniture 
Bartercard wanted: 2 x PU leather couches
RE: Wanted: Norton NoFil Stick n Sand Disc-150mm grits 40/60/80/120
Wanted: Norton NoFil Stick n Sand Disc-150mm grits 40/60/80/120
WANTED 
Wanted: Hoist servicing
"Bartercard-wanted Spa pool ,spa bath"
Wanted: Ladder
wanted- camera shop to supply a camera to a top trader
"Wanted: Disposable Trays, Tray Wraps & Rolls of Brown Paper"
Wanted: Turbo Servicing
Bartercard wanted 2 door glass frontage fridge 
Wanted: Wood fired heater with cook top
Bartercard Wanted 1600 wide format Laminator 
Wanted - custom Perspex cover for cafe food
Wanted: Leaf Blower or Vacuum
Bartercard wanted for Efficient Freight 20 x 2kg vehicle  Fire Extinguishers
Bartercard Wanted: water  coolers 
RE: Bartercard Wanted: Shade Sail w/ Windbreak
RE: Bartercard Wanted: Shade Sail w/ Windbreak
Bartercard Wanted: Shade Sail w/ Windbreak
Wanted 50 Lavender plants 
Wanted -  Custom Marque
Wanted: 20+ Apron’s 
Wanted - Pet Beds
Wanted: Garage Carpet & Install
BARTERCARD WANTED - Guitar 
Wanted: 3Pl 
Wanted: (Stretch) Table Covers with sign writing Company logo.
Wanted: mini bar fridge with glass front
Wanted: 20lt jerry cans
Bartercard Wanted - Signage / Sign writer
Re: FW: Bartercard Wanted: Web Company / Marketing / SEO
Wanted Security Cameras
Wanted: 1 box of Sauvignon Blanc
Wanted - Matts for a restaurant kitchen 
Bartercard Wanted 10 foot Trampoline 
Bartercard wanted - push lawn mower / 50 outside wall lights
Wanted Place who take lunch on xmas day 
Wanted: Vehicle Hoist
RE: Wanted: BBQ - member in Auckland
Wanted: BBQ - member in Auckland
Wanted: 40 foot Container
Bartercard Wanted Urgently: Carpet for Motel
Wanted: full trade - car
Wanted: 20 lt jerry cans
Bartercard wanted : CCTV camera’s
Wanted: New Weed Eater 
Wanted - items for a diary in a urban community
RE: Bartercard Wanted: Printer
Bartercard Wanted: Printer
Wanted - Vape liquid
Bartercard wanted - Bandsaw
Wanted: Mr. Gorrila 5L spray 
Bartercard wanted tea towels -glass drying cloths
Wanted : Outdoor furniture 
Bartercard Wanted -Lawn mower
Wanted: LED Pendant lighting x 2
Wanted 5 roller blinds on full trade 
Bartercard wanted Gym equipment 
Wanted - Auckland accommodation
WANTED Pens- for Over The Top Helicopters Queenstown 
Bartercard Wanted 2kg Fire Extinguisher
Bartercard wanted -Basketball hoop
Bartercard- for sale Get the tap you have always wanted for Christmas!
Bartercard Wanted - Labels / Stickers 
Wanted - Childs carry on luggage
wanted - Lithium Batteries for cameras
Bartercard Wanted timber overlay
Bartercard Wanted: Bags of Concrete Mix
Wanted: Car Floor Mats
Bartercard wanted - Garden ornament 
Wanted - Bucket Hats
Wanted: Petrol Scooter
Bartercard wanted - LED strip lighting
Wanted: Christmas Trees (fake or real)
wanted for Taranaki top trader.... Bike 
Wanted: Concrete Mixer - Planter Boxes. 
Bartercard wanted 30 -40000ltr
Wanted - 2800w - 3200w Generator
Wanted Metal bins 
Bartercard wanted: Jetski
Wanted: Magazine Stands - Manuel Media
Bartercard wanted : Generator
Wanted - Commercial Tap
Bartercard Wanted: Timber for Deck - Hamilton
Bartercard wanted - wireless chargers and bluetooth speakers
wanted 
Bartercard wanted : plastic bags/lungs
Wanted: Bar Fridge - 129L x 6
Car Wanted
Wanted: Rims
Wanted for Auckland Tradeshow - please help
Bartercard : wanted - greenhouses/hot houses
Bartercard Wanted--AA & 9V PP3 Battery
Bartercard Wanted - Acrylic Artist Paint
Wanted: Golf Cart
Wanted - Industrial Vacuum Cleaner 
Wanted - roof paint 
FW: Wanted:  Coin Operated Pool Table
Wanted- 3D printer filament and 3d printer parts
Wanted: Girls Bike
Wanted: Ribbon
Wanted: AV & event lighting 
Wanted: Photobooth
Wanted: Cardboard wine gift boxes
Bartercard Wanted: Boltless Shelving
Bartercard Wanted: Cardboard bin boxes
Wanted - Media Kits / advertising packages
Bartercard Wanted Heat Press Machine 
Bartercard Wanted Logo Stylus Pens 
Wanted: Dayglo Overalls 
RE: Wanted - shelving promo from a while ago
Wanted - shelving promo from a while ago
Bartercard Wanted Kwilla Decking 140 wide 
Wanted: Rubber Wheel Stops x7
Bartercard - Wanted: Large Toy Helicopter & Bow and Arrows
Bartercard wanted 2 x Robotic Vacuum
RE: Bartercard Wanted: Carpet and Layers
Wanted: Black serviettes
Bartercard Wanted: Gold rings or necklaces 18-20K
"Bartercard Wanted: Pack House Equipment - Commercial Grade Scales, Stainless Steel Tables, Conveyer Belt Tables."
Wanted for Just Water - Computer Standing Desk
Bartercard Wanted: Carpet and Layers
Get rid of unwanted pest now.
Re: Bartercard Wanted: ASAP concrete cutters
Wanted - 3 outdoor umbrellas
Bartercard Wanted: ASAP concrete cutters
Bartercard Wanted: ASAP transport a 3.5 ton digger from Ramarama to flat bush
Wanted- Menu compendiums
Bartercard Wanted: Big set of Drawers -Tallboy/Lowboy Woodgrain texture
Wanted - 50-100 cosmetic purses
Bartercard Wanted--Linen
Bartercard Wanted: Retractable mesh doors
Bartercard Wanted: Ice Crusher
Wanted - Printer to do large printing job
Wanted: Landscaper with Digger and Truck
Wanted - Forklift 
Bouncy Castle Wanted for FIJI
Wanted for Red Beach Surf Club.  Cafe style tables and bar leaners
wanted : Dryer and skylights 
Wanted: Moving Company
Wanted - high end accommodation voucher
Bartercard Wanted: Water Distiller
Bartercard wanted - vehicle hoist
"Bartercard wanted - Quad Bike, any make and model."
wanted - small bottles of Olive oil 
Wanted : 24 carat Gold : Coins
Wanted: Commercial Cleaner
Bartercard Wanted: Ladder
Bartercard Wanted: Wall fixing
Bartercard Wanted: Car Paint
RE: Wanted: Tamiya Paint
Wanted: Tamiya Paint
Bartercard Wanted - Flat Plaster boxes 
Bartercard Wanted - 2 desktop systems
Wanted - 
Wanted: Floor scrubber on Bartercard
Wanted:  looking for HP LaserJet P1006 Printer 
Wanted: branded environmentally friendly pencils
Wanted: Trade Show Counter's (member in Hamilton)
Wanted- Ride on lawn mower 
Wanted- Freezer 
"Wanted: Car, around T$8k "
Wanted: Member needs ceiling re-done ( 170 Square Meters ) - Auckland 
Wanted - manual car
Bartercard Wanted: Printer / Scanner 
Bartercard Wanted: Bobcat or Digger
Bartercard Wanted: 100 Large Dinner Plates
Bartercard Wanted - Corner plastering boxes
Wanted 14x Cafe tables for Motel 
"Wanted kids mountain bike 20"""
Wanted: for Mediaworks
Wanted- disposable food trays & rolls of brown paper
Bartercard Wanted 3 X office chairs and 1 set drawers 
RE: Van Wanted 
Bartercard Wanted: Sous-vide
Wanted: Thermal Image Scope ( handheld )
Wanted--- HP LaserJet P1006 Printer 
Bartercard Wanted: Radiator repairs
Bartercard Wanted - TV Aerial Installer/Installation required in PAPAKURA
Wanted
Wanted
wanted for Taranaki top trader- leather lounge suite
Wanted - Architecture - drawings for a bathroom reno
"Wanted - 3-4 burner hooded BBQ, preferably with gas burner on the side. Also overhead gas outdoor heater"
Wanted - Glass Balustrade fittings and glass if possible 
Wanted: Retail Display/Sample Tables
Bartercard Wanted: Pallets
Wanted: Candy Floss machine - Vending Machine
Bartercard Wanted: Glass display fridge
Wanted: Paper Towels
Wanted - Stock for Rona Gallery & Gift shop
"Wanted: Toilets, Shower, Vanities - Member in Nelson"
Bartercard Wanted: Container
Wanted for Hot Springs - Outdoor furniture
Bartercard Wanted: underbench oven and ceramic Hobb combo asap.
Bartercard Wanted
WANTED List - for Dunedin Clients 
Wanted: Waste Collection
Bartercard Wanted Glass house 
Wanted - Portacom & diesel gas heater
Wanted: ASAP Brand New Trailer
FW: Wanted - kayak or SUP
Bartercard Wanted: 4x6 Billboard Sign
Bartercard Wanted: inflatable boat
Bartercard Wanted: Plastic Sticky Hooks
"Wanted : Led/neon ""open"" sign to go in a window"
Wanted: Thicknesser (wood Plain) 
Wanted - kayak or SUP
Wanted: Thicknesser (wood Plain) 
Wanted: LED Downlights 
Bartercard Wanted: Coffee Cups
Wanted- life jackets 
"Bartercard Wanted: White Plinths, Bar Stools, Display stands"
Wanted: Bike racks
Bartercard wanted 
Bartercard Wanted | Eateries / Health & Beauty Vouchers required
"Wanted - rolls of bubble wrap, gib and ready mix plaster"
Bartercard Wanted | 1x Base Holder for a sign
Wanted: Dehumidifier x2 
Bartercard Wanted | Residential Security Camera - for driveway gate
"Wanted: Disposable Trays, Tray Wraps & Rolls of Brown Paper"
Wanted: Kitchen appliance
Wanted: Branded Tote Bags - Sun Media
Wanted: Thicknesser (wood Plain) 
Wanted Hotel Vouchers
Wanted - Electric Scooter 50cc
Re: Wanted
Wanted: Freight
Wanted: Office chairs
Wanted: Tear Drop Flag
"Wanted: Strapping Machine, for wrapping boxes"
Bartercard Wanted: Adult Mountain Bikes 3x
Bartercard Wanted: - Diesel heaters
Re: Wanted 
wanted - dehumidifiers
wanted: Locker PVC units
Bartercard Wanted: paper shredder
WANTED: MOTORHOME
Bartercard Wanted: Car door magnets
Wanted -  Lightshades 
RE: Wanted Die Cut forms & test and tag machine
Wanted Die Cut forms & test and tag machine
Wanted: Electric Scooter
Wanted - Blankets
Wanted - Italian food and wine products 
Wanted: Retail shelving
Wanted - Commercial Combi Oven 
Wanted: Office chairs 
wanted re  gear to Blenheim 
Bartercard WANTED: Awning / Patio cover
Bartercard Wanted: Heavy Duty Plastic Lockers 
Wanted: Shower Dome
Wanted - Mechanical workshop equipment
Wanted: Soil/Gravel Compactor
Wanted:  Members that race in Speedway or Mini stocks 
Bartercard wanted - Bedside lamps with usb port
Bartercard Wanted: Brother or Cannon Inkjet Printer
Wanted:  Hybrid this week needed
Wanted - bulk order of fresh limes 10kg
Bartercard Wanted - Front Road Signage
FW: Freezer wanted
Bartercard Wanted - Security Camera System
Bartercard wanted : Solar system for a workshop 
Wanted - free standing metal shelving
Bartercard Wanted: splash back tiles
Bartercard wanted: White round neck t-shirts
Bartercard Wanted: Disposable Coffee Cups and Lids
wanted for Taranaki- stand up basketball hoop
Wanted: Road Bike
Bartercard Wanted  Power cubes
Wanted: Mechanic Services
Bartercard Wanted: Commercial Lino
WANTED- Pricing Gun
wanted- On site construction industry  Health & safety courses._
Wanted - E Scooter or 50cc motor bike 
Bartercard wanted Height adjustable desk/monitor stand
Bartercard Wanted: 4x office chairs 
Wanted - few things for my egg man
Bartercard Wanted--Food Cabinet
Bartercard Wanted: second hand or new PC’s 
Bartercard Wanted: Calendars 2019/2020 & Glass Balustrade
Bartercard Wanted 
Wanted- free standing log fire with wet back
Wanted - advertising in a fishing magazine 
Wanted: Containers
Wanted: MailChimp
Wanted: Thermal Printer
Wanted - Clothes dryer 
Bartercard Wanted - Beauty Products
Wanted: Metal Gate
Wanted - Port
Bartercard Wanted: aluminium door and windows
Wanted - Cash Register 
Wanted: Security Camera systems x 5
Bartercard wanted- Mountain Bike
Bartercard wanted : Diesel Wood Chipper 
Wanted - Heineken & Lindauer
wanted lego
Tauranga Wanted  and Waiting list - what to focus on for those Tauranga Leads!
wanted - retractable hose 
WANTED - Pre Trade Show call for Product!
Wanted: 3 Toilets & 2 Hand Basins
Wanted: 700lt Chest Freezer
WANTED - Digger 
wanted- Rotary Craft Trimmer
Bartercard Wanted:  WEBBER
"FW: wanted- 34 x shower heads, toilet roll holders and heated towel racks"
"wanted- 34 x shower heads, toilet roll holders and heated towel racks"
Wanted : Combi Oven that Steams and Bakes
Bartercard Wanted: Portaloo Sale or Rent
WANTED: chest freezer 
Re: Wanted - Slushy & Cocktail machine
Wanted - Slushy & Cocktail machine
WANTED: Fluro Jackets/Vests
Wanted: Display Fridges 
"wanted : help, The coolest little capital in the world"" needs your help"
Wanted log burner full trade
BC Wanted
BC Wanted: Electric Gate Opener
Wanted: Heat Pump
Bartercard -wanted - tables and chairs
Bartercard Wanted: 30 banana trees
Wanted: Commercial Dehumidifier and a Professional Carpet Cleaning Machine
"Wanted: Nikon or similar Camera, New or used"
Bartercard WANTED: Microwave and bar fridge
Bartercard Wanted: Vending Machine - Food & Drink
Bartercard Wanted: A Personal Trainer
RE: Bartercard wanted: Anzac Biscuits 
RE: Bartercard wanted: Beer kits
Bartercard wanted: Beer kits
Bartercard wanted: Induction stove with Range Hood (together)
Bartercard wanted: a good Sav on a CSA basis for restaurant in Orewa. 
Bartercard Wanted: Shade/Sail/Covering for Mehmaan Restaurant Howick
Wanted: Corner Shower *UPDATED
WANTED: Corner Shower
Bartercard wanted: Windows and ranch sliders for a glass interior office.
Bartercard wanted - Dart board 
FW: Bartercard Wanted: Wine Glasses Take 2
Bartercard Wanted: Wine Glasses
Wanted - Outdoor lockable poster frame - A1? or A Frame/ footpath sign where we can change poster every couple of months?
Bartercard wanted: food grade floor coating supplied and installed
Wanted: Regular supply
Bartercard wanted: Bluetooth Scanners
Wanted: Gib Board
Bartercard Wanted: Pictures for Restaurant
Bartercard Wanted: Wireless Security Camera (Residential)
Wanted: French doors for restaurant
Bartercard Wanted
Wanted : 20x Boardroom Chairs for ASB showgrounds
Bartercard Wanted: Industrial White overalls
Wanted: Plastic/Glass Bottles 500ML/1L
Bartercard Wanted: BUCKETS for mixing paint 
Bartercard Wanted: LASER JET PRINTER
Bartercard Wanted:  Protein bars 
Wanted: Small Travel Binoculars
Wanted - Personalised Tape
Wanted- Cash Register & Safe
Wanted - wholesale supplier - wine for CSA
Wanted:  Fridge
Wanted Wood or multi fuel burner
Bartercard wanted: fridge to go under a kitchen bench in a motel - any leads appreciated.
Bartercard Wanted: 2x BUS DRIVERS - Phoenix Tours
Bartercard wanted: 4 large outdoor umbrellas
Bartercard Wanted: Easter is coming
Bartercard wanted: a Banjo - any leads appreciated
Bartercard wanted: full face crash helmet - any leads appreciated
Wanted: Subaru Outback 
Bartercard wanted: Commercial grade steam cleaner for use on concrete floors
Wanted - Fly and insect screens for windows
Wanted: Custom Wardrobe 
Wanted: 35 Ton Log Splitter
Bartercard wanted: Canvas repairs/sales
Bartercard Wanted: A4 Paper
Bartercard Wanted - Mig Welder & Air Compressor
Bartercard Wanted: High Tensile Bolts
Bartercard WANTED: Sticker
Bartercard WANTED: Sliding door 
Wanted - Black heated towel rails
Re: Beanies Wanted 
WANTED: CB Radio
Bartercard WANTED: Dishwasher
Bartercard Wanted: Computer for Sign Creations 
Wanted: Black POSSUM MERINO PONCHO
bartercard wanted - cushions for restaurant chairs.
Wanted - small chiller truck for my butcher
Bartercard WANTED: Wardrobe 
Wanted - Pre made salads in bags/ fowls for my butcher
Bartercard Wanted: Deli Cabinet
Bartercard Wanted - Pallet Shrink Wrap
Bartercard WANTED: Trestle Table and Gazebo
Wanted: Car Seat
Wanted  - Audi A4 Wagon 
Wanted motor home rental April 13-28th North Island
"Wanted: Large Monitor 42"""
Wanted - reusable coffee cups  
Wanted - Apple Mac Book
RE: Wanted: fruit picking bins 
Wanted: fruit picking bins 
Bartercard Wanted: Big Deal on web Designing 
Bartercard Wanted - Aprons
WANTED- Pallet Jack x 1
Wanted : Car trailer - Bartercard 
Wanted - Cleaner 
wanted ---industrial turbine roof ventilators.
Bartercard Wanted
Bartercard Wanted: Generator
Bartercard Wanted: Gas hob 
Wanted : Artificial plants
Bartercard wanted: Fishing Kontiki
Bartercard Wanted - Massage Table
Wanted: Original Artwork
Bartercard WANTED: Portacoms 6x3 or 12x3 / Trailers / Agricultural Equipment
Wanted - White dinner plates and coffee cups
Wanted: Urgent -  Need a Basketball display case by Tuesday- Please help
Wanted : Commercial Vacuum Cleaner 
RE: Wanted - Electric Car - preferably a second  hand Prius
Wanted - Electric Car - preferably a second  hand Prius
Not read: Wanted: Office Furniture
Wanted:  Marquees  x  3 
Wanted: kayaks and SUP's
Wanted: Car/Motorbike lift
Wanted: 10 x Ceiling Fans
Wanted: LED downlights
wanted - key rings
Wanted - Wholesale food suppliers Hospo sector Wellington
Wanted for Independent Building Supplies - A BIG wood chipper
Wanted - Software for Independent Building Supplies
wanted --- for Taranaki
Bartercard Wanted: industrial freestanding fans 
FW: Bartercard Wanted White Industrial Overalls
Bartercard Wanted Portable  Generator 
Bartercard -wanted- back pack sprayer
Wanted: Kayak
Bartercard Wanted: custom made roller blinds
bartercard wanted
Wanted-1 new home use- Coffee machine 
Bartercard Wanted: Dangerous good cabinet
RE: Wanted: Bulldozer
Bartercard Wanted: Robot Vacuum Cleaner
Bartercard WANTED: Lockable Cabinets
Bartercard Wanted--Fix the tank of Hot Water Heater 
Re: wanted: Claw machine arcade and other arcades
"Wanted - White sheets, not high end"
Bartercard wanted: Claw machine arcade and other arcades
Bartercard wanted: chest freezer or upright freezer
Bartercard Wanted
Bartercard Wanted:  Photo Book
Bartercard Wanted:  Paper Shredder & Book binder for Go Media
Automatic reply: Wanted: Bulldozer
Wanted: Bulldozer
Bartercard Wanted: 20 banana trees and 30 olive trees.
Wanted plywood Auckland or Hamilton
Bartercard Wanted: Refurbished Cell Phone
Bartercard Wanted--Sleep Drops
Bartercard WANTED - $50 Restaurant / Cafe Vouchers 
Wanted: Ceing Fan 
Bartercard Wanted--Whiteboard
Wanted - Commercial Cooling Fans
Bartercard Wanted: Moto1 stickers 
Wanted: Hi Ace
Bartercard Wanted flax or grass bushes 
Bartercard wanted: Solar LED Lights
Bartercard wanted -LED Open sign
Bartercard Wanted: Nail Gun
Bartercard wanted 4 X front wheel cylinders for 1964 Hillman Hunt 
Wanted: Petroleum jelly sachets
Bartercard Wanted: Awning
Bartercard - Wanted
Wanted
Help with wanted- two wine fridges
Bartercard Wanted:  Anti Fatigue Mat
Bartercard WANTED: Christmas Decorations
Bartercard Wanted - Paleo bars
WANTED- Kayaks & Paddle boards for Lake environment
Bartercard WANTED - Christmas Gift Baskets
Bartercard wanted--BBQ Grill
Bartercard Wanted - Raymarine Boat Navigation Units
Wanted - Clothes steamer & 3+room tent 
Wanted-Bike 
Bartercard - Wanted Hi Viz Vests
URGENT REQUEST_BARTERCARD CHAIRS FOR RESTAURANT WANTED
FW: Bartercard WANTED: Fork Hoist Courses
Bartercard WANTED: Fork Hoist Courses
Bartercard WANTED: Window Cleaner/s 
Bartercard Wanted: Generator 
Bartercard Wanted - GhD hair straighteners
Bartercard Wanted Raymarine Boat Navigation Units
Wanted: Hampers and Chocolate
Bartercard Wanted: Calculator batteries
Meeting or Function Place Wanted
Wanted:   Branded Pens for Go Media
wanted for Taranaki- 2 x satchels
Bartercard Wanted: Pallet of A4 paper
wanted --Bikes.
Wanted - USB's 3-6gb x 25-50
Bartercard wanted: 5-6000L water tank
"Bartercard Wanted: Shipping Container, Large Timber Panels (for floor), Big Water Tanks And Solar Batteries"
Bartercard WANTED: Beauty Supplies
Bartercard Wanted: Motel Chairs/Outdoor chair Sets
Bartercard Wanted: Office Chairs x6
Bartercard wanted: Food vacuum sealer
Bartercard wanted:  Microwave and Washing machine
Bartercard wanted - Roof Replacement
Bartercard Wanted Footpath signs 
Bartercard for sale: Clean fill wanted
Wanted for The Devon Hotel-Crockery - Ramekins
Bartercard Wanted: Whiskey Stones - 
Bartercard Wanted--Vacuum Cleaning Robot
Wanted: Cable Ties
Bartercard WANTED: Signage
Bartercard Wanted: Treadmill
Wanted - Portaloo 
Outdoor rattan furniture wanted
WANTED - Suppliers for a Housing Development 
BARTERCARD WANTED
Bartercard wanted. Sun Loungers. 
Bartercard Wanted: Property to lease - show room / office
WANTED: BARTERCARD 
Wanted - Commercial Instant Coffee Machine 
Wanted - Sunscreen
Bartercard Wanted: Book Printing
Wanted - Aquarium Water Chiller
Wanted - Commercial washing machine and dryer
Bartercard Wanted: Pallet Scales
wanted: bins 35x
Bartercard WANTED: Portacoms 6x3 & 12x3 / Trailers / Agricultural Equipment
Wanted - Electronic white boards 
wanted: chest freezer and undercounter
Wanted - 10 indoor security cameras 
Bartercard Wanted
Bartercard Wanted: Wooden Handrail
wanted- IPL & EPL Beauty Machine
Bartercard Wanted:  Portable Appliance Tester
Bartercard WANTED: Kitchen Appliances needed for the office
"Wanted : ovens, fridge, trundler beds"
Wanted- solar lighting
Wanted: Lunch Containers
WANTED: Pizza oven 
Bartercard - Wanted Mail/Package trolley
Wanted: Bar Fridge - with little freeezer
Wanted: Display Warming Ovens
WANTED ... Labellope or Doculope 
Wanted Paper Bags
WANTED: WASHING MACHINE 
Wanted:  Urgent Printing required
Wanted: Promotional pens
Wanted: Promotional pens
Wanted - 100+ printed USB drives
Wanted
Bartercard Wanted: Kayak and equipment 
Bartercard - wanted
Wanted
Wanted: Two Post Car Hoist Lift Supplier
Wanted : Baby monitor 
Wanted Bubble wrap and cardboard boxes 
Bartercard wanted: Market umbrellas 
Bartercard Wanted: Toilet and kitchen cleaning services Auckland based
Wanted - 60 Bedside Lamps 
Wanted: Event Wristbands
Wanted - Sleeping Bags
Bartercard Wanted Bulk wine 
WANTED: TV
Wanted: Table and Chairs
WANTED : Portable camping bbq and foldout recliner chairs 
Bartercard Wanted: Chains and Locks for Containers
Wanted a jetski
Wanted: Promo products
Wanted - Ashtrays x 13 - metal workers?? 
Bartercard- Wanted Fairy & Festoon lights for Hospitality industry
Bartercard wanted -urgently -Group 1 coffee machine
FW: Outdoor cigarette ashtray - WANTED 
Bartercard wanted please help spik n span spray n forget 
Bartercard Wanted:  Planter Boxes  &  Outdoor Furniture
Bartercard Wanted: Water Blaster
Bartercard wanted: Forklift
Expression of Interest wanted - Bulk Bags
wanted for Taranaki member- wooden picnic tables
Bartercard wanted: ride on lawn mower
Wanted:  Watch
Wanted - Mechanic products for Airport Cars 
Bartercard WANTED
